,fecha,Comarca,Número de casos total,Casos positivos de mujeres,Casos positivos de hombres,Número de defunciones total,Defunciones de mujeres,Defunciones de hombres,Defunciones no clasificadas
28405,10/04/2021,GARRIGUES,1,1.0,0.0,,,,
28404,10/04/2021,GARRAF,7,1.0,0.0,,,,
28403,10/04/2021,CONCA DE BARBERA,3,0.0,1.0,,,,
28402,10/04/2021,CONCA DE BARBERA,1,1.0,0.0,,,,
28401,10/04/2021,CERDANYA,1,0.0,1.0,,,,
28400,10/04/2021,CERDANYA,1,1.0,0.0,,,,
28408,10/04/2021,GIRONES,14,1.0,0.0,,,,
28398,10/04/2021,BERGUEDA,2,1.0,0.0,,,,
28397,10/04/2021,BARCELONES,97,0.0,1.0,2.0,0.0,1.0,0.0
28396,10/04/2021,BARCELONES,97,0.0,1.0,2.0,1.0,0.0,0.0
28395,10/04/2021,BARCELONES,94,1.0,0.0,2.0,0.0,1.0,0.0
28394,10/04/2021,BARCELONES,94,1.0,0.0,2.0,1.0,0.0,0.0
28393,10/04/2021,BAIX PENEDES,3,0.0,1.0,,,,
28399,10/04/2021,BERGUEDA,1,0.0,1.0,,,,
28392,10/04/2021,BAIX PENEDES,3,1.0,0.0,,,,
28499,11/04/2021,RIPOLLES,1,0.0,1.0,,,,
28498,11/04/2021,RIPOLLES,1,1.0,0.0,,,,
28497,11/04/2021,PLA DE L'ESTANY,1,0.0,1.0,,,,
28496,11/04/2021,PLA DE L'ESTANY,1,1.0,0.0,,,,
28495,11/04/2021,PLA D'URGELL,5,0.0,1.0,,,,
28494,11/04/2021,PLA D'URGELL,6,1.0,0.0,,,,
28490,11/04/2021,OSONA,6,1.0,0.0,1.0,0.0,1.0,0.0
28492,11/04/2021,OSONA,10,0.0,1.0,1.0,0.0,1.0,0.0
28491,11/04/2021,OSONA,10,0.0,1.0,1.0,1.0,0.0,0.0
28489,11/04/2021,OSONA,6,1.0,0.0,1.0,1.0,0.0,0.0
28488,11/04/2021,NOGUERA,11,0.0,1.0,,,,
28487,11/04/2021,NOGUERA,4,1.0,0.0,,,,
28485,11/04/2021,MOIANÈS,1,0.0,1.0,,,,
28500,11/04/2021,SEGARRA,1,1.0,0.0,,,,
28493,11/04/2021,PALLARS SOBIRA,1,1.0,0.0,,,,
28501,11/04/2021,SEGARRA,3,0.0,1.0,,,,
28510,11/04/2021,URGELL,9,0.0,1.0,,,,
28503,11/04/2021,SEGRIA,23,0.0,1.0,1.0,1.0,0.0,0.0
28484,11/04/2021,MARESME,14,0.0,1.0,,,,
28517,11/04/2021,VALLES ORIENTAL,30,0.0,1.0,,,,
28516,11/04/2021,VALLES ORIENTAL,23,1.0,0.0,,,,
28515,11/04/2021,VALLES OCCIDENTAL,50,0.0,1.0,1.0,0.0,1.0,0.0
28514,11/04/2021,VALLES OCCIDENTAL,50,0.0,1.0,3.0,1.0,0.0,0.0
28513,11/04/2021,VALLES OCCIDENTAL,44,1.0,0.0,1.0,0.0,1.0,0.0
28502,11/04/2021,SEGRIA,16,1.0,0.0,1.0,1.0,0.0,0.0
28512,11/04/2021,VALLES OCCIDENTAL,44,1.0,0.0,3.0,1.0,0.0,0.0
28509,11/04/2021,URGELL,2,1.0,0.0,,,,
28508,11/04/2021,TERRA ALTA,1,0.0,1.0,,,,
28507,11/04/2021,TARRAGONES,7,0.0,1.0,,,,
28506,11/04/2021,TARRAGONES,8,1.0,0.0,,,,
28505,11/04/2021,SELVA,9,0.0,1.0,,,,
28504,11/04/2021,SELVA,11,1.0,0.0,,,,
28511,11/04/2021,VALL D'ARAN,2,0.0,1.0,,,,
28483,11/04/2021,MARESME,15,1.0,0.0,,,,
28486,11/04/2021,MONTSIA,1,0.0,1.0,,,,
28481,11/04/2021,GIRONES,17,1.0,0.0,,,,
28463,11/04/2021,BAIX CAMP,6,0.0,1.0,,,,
28462,11/04/2021,BAIX CAMP,1,1.0,0.0,,,,
28461,11/04/2021,BAGES,14,0.0,1.0,,,,
28460,11/04/2021,BAGES,14,1.0,0.0,,,,
28459,11/04/2021,ANOIA,22,0.0,1.0,,,,
28458,11/04/2021,ANOIA,15,1.0,0.0,,,,
28464,11/04/2021,BAIX EBRE,2,1.0,0.0,,,,
28457,11/04/2021,ALTA RIBAGORÇA,1,1.0,0.0,,,,
28454,11/04/2021,ALT PENEDES,3,0.0,1.0,,,,
28453,11/04/2021,ALT PENEDES,4,1.0,0.0,,,,
28452,11/04/2021,ALT EMPORDA,5,0.0,1.0,,,,
28451,11/04/2021,ALT EMPORDA,7,1.0,0.0,,,,
28450,11/04/2021,ALT CAMP,1,0.0,1.0,,,,
28449,11/04/2021,ALT CAMP,4,1.0,0.0,,,,
28455,11/04/2021,ALT URGELL,1,1.0,0.0,,,,
28465,11/04/2021,BAIX EMPORDA,2,1.0,0.0,,,,
28456,11/04/2021,ALT URGELL,3,0.0,1.0,,,,
28467,11/04/2021,BAIX LLOBREGAT,36,1.0,0.0,2.0,1.0,0.0,0.0
28466,11/04/2021,BAIX EMPORDA,2,0.0,1.0,,,,
28480,11/04/2021,GARROTXA,1,0.0,1.0,,,,
28482,11/04/2021,GIRONES,13,0.0,1.0,,,,
28479,11/04/2021,GARROTXA,2,1.0,0.0,,,,
28478,11/04/2021,GARRAF,2,0.0,1.0,,,,
28476,11/04/2021,CONCA DE BARBERA,3,0.0,1.0,,,,
28475,11/04/2021,CONCA DE BARBERA,5,1.0,0.0,,,,
28477,11/04/2021,GARRAF,2,1.0,0.0,,,,
28474,11/04/2021,CERDANYA,2,0.0,1.0,,,,
28473,11/04/2021,BERGUEDA,2,1.0,0.0,,,,
28472,11/04/2021,BARCELONES,75,0.0,1.0,,,,
28471,11/04/2021,BARCELONES,60,1.0,0.0,,,,
28470,11/04/2021,BAIX PENEDES,3,0.0,1.0,,,,
28469,11/04/2021,BAIX PENEDES,3,1.0,0.0,,,,
28468,11/04/2021,BAIX LLOBREGAT,37,0.0,1.0,2.0,1.0,0.0,0.0
28572,12/04/2021,PLA D'URGELL,13,1.0,0.0,,,,
28577,12/04/2021,PRIORAT,4,0.0,1.0,,,,
28576,12/04/2021,PRIORAT,3,1.0,0.0,,,,
28575,12/04/2021,PLA DE L'ESTANY,4,0.0,1.0,,,,
28574,12/04/2021,PLA DE L'ESTANY,2,1.0,0.0,,,,
28573,12/04/2021,PLA D'URGELL,15,0.0,1.0,,,,
28578,12/04/2021,RIBERA D'EBRE,4,1.0,0.0,,,,
28571,12/04/2021,PALLARS SOBIRA,6,0.0,1.0,,,,
28562,12/04/2021,NOGUERA,12,1.0,0.0,,,,
28569,12/04/2021,PALLARS JUSSA,2,0.0,1.0,,,,
28568,12/04/2021,PALLARS JUSSA,4,1.0,0.0,,,,
28567,12/04/2021,OSONA,50,0.0,1.0,1.0,0.0,1.0,0.0
28566,12/04/2021,OSONA,50,0.0,1.0,1.0,1.0,0.0,0.0
28565,12/04/2021,OSONA,50,1.0,0.0,1.0,0.0,1.0,0.0
28564,12/04/2021,OSONA,50,1.0,0.0,1.0,1.0,0.0,0.0
28561,12/04/2021,MONTSIA,1,0.0,1.0,,,,
28579,12/04/2021,RIBERA D'EBRE,1,0.0,1.0,,,,
28570,12/04/2021,PALLARS SOBIRA,2,1.0,0.0,,,,
28580,12/04/2021,RIPOLLES,6,1.0,0.0,,,,
28597,12/04/2021,VALLES OCCIDENTAL,165,1.0,0.0,1.0,0.0,1.0,0.0
28582,12/04/2021,SEGARRA,4,1.0,0.0,,,,
28600,12/04/2021,VALLES ORIENTAL,67,0.0,1.0,1.0,1.0,0.0,0.0
28599,12/04/2021,VALLES ORIENTAL,78,1.0,0.0,1.0,1.0,0.0,0.0
28598,12/04/2021,VALLES OCCIDENTAL,165,0.0,1.0,1.0,0.0,1.0,0.0
28560,12/04/2021,MONTSIA,10,1.0,0.0,,,,
28596,12/04/2021,VALL D'ARAN,6,0.0,1.0,,,,
28595,12/04/2021,VALL D'ARAN,5,1.0,0.0,,,,
28594,12/04/2021,URGELL,12,0.0,1.0,,,,
28593,12/04/2021,URGELL,16,1.0,0.0,,,,
28581,12/04/2021,RIPOLLES,6,0.0,1.0,,,,
28592,12/04/2021,TERRA ALTA,4,0.0,1.0,,,,
28590,12/04/2021,TARRAGONES,15,0.0,1.0,,,,
28589,12/04/2021,TARRAGONES,7,1.0,0.0,,,,
28588,12/04/2021,SOLSONES,4,1.0,0.0,,,,
28587,12/04/2021,SELVA,35,0.0,1.0,1.0,0.0,1.0,0.0
28586,12/04/2021,SELVA,37,1.0,0.0,1.0,0.0,1.0,0.0
28585,12/04/2021,SEGRIA,38,0.0,1.0,1.0,0.0,1.0,0.0
28584,12/04/2021,SEGRIA,46,1.0,0.0,1.0,0.0,1.0,0.0
28583,12/04/2021,SEGARRA,1,0.0,1.0,,,,
28591,12/04/2021,TERRA ALTA,1,1.0,0.0,,,,
28559,12/04/2021,MOIANÈS,2,0.0,1.0,,,,
28563,12/04/2021,NOGUERA,6,0.0,1.0,,,,
28557,12/04/2021,MARESME,45,0.0,1.0,2.0,0.0,1.0,0.0
28535,12/04/2021,BAIX EMPORDA,31,1.0,0.0,,,,
28534,12/04/2021,BAIX EBRE,3,0.0,1.0,,,,
28533,12/04/2021,BAIX EBRE,2,1.0,0.0,,,,
28532,12/04/2021,BAIX CAMP,23,0.0,1.0,,,,
28531,12/04/2021,BAIX CAMP,31,1.0,0.0,,,,
28530,12/04/2021,BAGES,38,0.0,1.0,,,,
28529,12/04/2021,BAGES,32,1.0,0.0,,,,
28527,12/04/2021,ANOIA,40,1.0,0.0,1.0,0.0,1.0,0.0
28536,12/04/2021,BAIX EMPORDA,18,0.0,1.0,,,,
28526,12/04/2021,ALTA RIBAGORÇA,1,0.0,1.0,,,,
28524,12/04/2021,ALT URGELL,6,1.0,0.0,,,,
28523,12/04/2021,ALT PENEDES,11,0.0,1.0,1.0,1.0,0.0,0.0
28522,12/04/2021,ALT PENEDES,11,1.0,0.0,1.0,1.0,0.0,0.0
28521,12/04/2021,ALT EMPORDA,25,0.0,1.0,,,,
28520,12/04/2021,ALT EMPORDA,27,1.0,0.0,,,,
28519,12/04/2021,ALT CAMP,10,0.0,1.0,,,,
28518,12/04/2021,ALT CAMP,7,1.0,0.0,,,,
28558,12/04/2021,MOIANÈS,2,1.0,0.0,,,,
28525,12/04/2021,ALT URGELL,4,0.0,1.0,,,,
28537,12/04/2021,BAIX LLOBREGAT,110,1.0,0.0,4.0,0.0,1.0,0.0
28528,12/04/2021,ANOIA,30,0.0,1.0,1.0,0.0,1.0,0.0
28539,12/04/2021,BAIX PENEDES,3,1.0,0.0,1.0,1.0,0.0,0.0
28538,12/04/2021,BAIX LLOBREGAT,106,0.0,1.0,4.0,0.0,1.0,0.0
28555,12/04/2021,GIRONES,36,0.0,1.0,,,,
28554,12/04/2021,GIRONES,40,1.0,0.0,,,,
28553,12/04/2021,GARROTXA,16,0.0,1.0,,,,
28552,12/04/2021,GARROTXA,13,1.0,0.0,,,,
28551,12/04/2021,GARRIGUES,3,0.0,1.0,,,,
28550,12/04/2021,GARRIGUES,4,1.0,0.0,,,,
28549,12/04/2021,GARRAF,8,0.0,1.0,,,,
28548,12/04/2021,GARRAF,4,1.0,0.0,,,,
28556,12/04/2021,MARESME,50,1.0,0.0,2.0,0.0,1.0,0.0
28540,12/04/2021,BARCELONES,329,1.0,0.0,2.0,1.0,0.0,0.0
28546,12/04/2021,CERDANYA,5,1.0,0.0,,,,
28545,12/04/2021,BERGUEDA,9,0.0,1.0,,,,
28544,12/04/2021,BERGUEDA,6,1.0,0.0,,,,
28543,12/04/2021,BARCELONES,303,0.0,1.0,5.0,0.0,1.0,0.0
28542,12/04/2021,BARCELONES,303,0.0,1.0,2.0,1.0,0.0,0.0
28541,12/04/2021,BARCELONES,329,1.0,0.0,5.0,0.0,1.0,0.0
28547,12/04/2021,CERDANYA,7,0.0,1.0,,,,
28657,13/04/2021,PLA D'URGELL,12,0.0,1.0,,,,
28658,13/04/2021,PLA DE L'ESTANY,4,1.0,0.0,,,,
28659,13/04/2021,PLA DE L'ESTANY,2,0.0,1.0,,,,
28663,13/04/2021,RIPOLLES,4,0.0,1.0,,,,
28661,13/04/2021,RIBERA D'EBRE,2,0.0,1.0,,,,
28656,13/04/2021,PLA D'URGELL,16,1.0,0.0,,,,
28662,13/04/2021,RIPOLLES,9,1.0,0.0,,,,
28660,13/04/2021,RIBERA D'EBRE,4,1.0,0.0,,,,
28655,13/04/2021,PALLARS SOBIRA,3,0.0,1.0,,,,
28650,13/04/2021,OSONA,33,1.0,0.0,1.0,0.0,1.0,0.0
28653,13/04/2021,PALLARS JUSSA,1,0.0,1.0,,,,
28652,13/04/2021,OSONA,28,0.0,1.0,1.0,0.0,1.0,0.0
28651,13/04/2021,OSONA,28,0.0,1.0,2.0,1.0,0.0,0.0
28649,13/04/2021,OSONA,33,1.0,0.0,2.0,1.0,0.0,0.0
28648,13/04/2021,NOGUERA,13,0.0,1.0,1.0,0.0,1.0,0.0
28647,13/04/2021,NOGUERA,3,1.0,0.0,1.0,0.0,1.0,0.0
28646,13/04/2021,MONTSIA,1,0.0,1.0,,,,
28645,13/04/2021,MONTSIA,5,1.0,0.0,,,,
28654,13/04/2021,PALLARS SOBIRA,2,1.0,0.0,,,,
28664,13/04/2021,SEGARRA,3,1.0,0.0,,,,
28683,13/04/2021,VALLES ORIENTAL,45,1.0,0.0,,,,
28666,13/04/2021,SEGRIA,47,1.0,0.0,1.0,0.0,1.0,0.0
28644,13/04/2021,MOIANÈS,2,1.0,0.0,,,,
28682,13/04/2021,VALLES OCCIDENTAL,156,0.0,1.0,1.0,0.0,1.0,0.0
28681,13/04/2021,VALLES OCCIDENTAL,156,0.0,1.0,1.0,1.0,0.0,0.0
28684,13/04/2021,VALLES ORIENTAL,49,0.0,1.0,,,,
28680,13/04/2021,VALLES OCCIDENTAL,149,1.0,0.0,1.0,0.0,1.0,0.0
28679,13/04/2021,VALLES OCCIDENTAL,149,1.0,0.0,1.0,1.0,0.0,0.0
28678,13/04/2021,VALL D'ARAN,1,0.0,1.0,,,,
28677,13/04/2021,URGELL,7,0.0,1.0,1.0,1.0,0.0,0.0
28665,13/04/2021,SEGARRA,9,0.0,1.0,,,,
28676,13/04/2021,URGELL,7,1.0,0.0,1.0,1.0,0.0,0.0
28674,13/04/2021,TERRA ALTA,1,1.0,0.0,,,,
28673,13/04/2021,TARRAGONES,22,0.0,1.0,,,,
28672,13/04/2021,TARRAGONES,15,1.0,0.0,,,,
28671,13/04/2021,SOLSONES,2,0.0,1.0,,,,
28670,13/04/2021,SOLSONES,2,1.0,0.0,,,,
28669,13/04/2021,SELVA,29,0.0,1.0,,,,
28668,13/04/2021,SELVA,27,1.0,0.0,,,,
28667,13/04/2021,SEGRIA,46,0.0,1.0,1.0,0.0,1.0,0.0
28675,13/04/2021,TERRA ALTA,5,0.0,1.0,,,,
28643,13/04/2021,MARESME,40,0.0,1.0,1.0,1.0,0.0,0.0
28604,13/04/2021,ALT EMPORDA,12,0.0,1.0,,,,
28641,13/04/2021,GIRONES,33,0.0,1.0,1.0,0.0,1.0,0.0
28618,13/04/2021,BAIX EMPORDA,11,1.0,0.0,1.0,0.0,1.0,0.0
28617,13/04/2021,BAIX EBRE,4,0.0,1.0,,,,
28616,13/04/2021,BAIX EBRE,2,1.0,0.0,,,,
28615,13/04/2021,BAIX CAMP,19,0.0,1.0,,,,
28614,13/04/2021,BAIX CAMP,25,1.0,0.0,,,,
28613,13/04/2021,BAGES,26,0.0,1.0,,,,
28611,13/04/2021,ANOIA,38,0.0,1.0,,,,
28610,13/04/2021,ANOIA,25,1.0,0.0,,,,
28609,13/04/2021,ALTA RIBAGORÇA,1,1.0,0.0,,,,
28608,13/04/2021,ALT URGELL,4,0.0,1.0,,,,
28607,13/04/2021,ALT URGELL,6,1.0,0.0,,,,
28606,13/04/2021,ALT PENEDES,8,0.0,1.0,1.0,1.0,0.0,0.0
28605,13/04/2021,ALT PENEDES,10,1.0,0.0,1.0,1.0,0.0,0.0
28603,13/04/2021,ALT EMPORDA,16,1.0,0.0,,,,
28602,13/04/2021,ALT CAMP,8,0.0,1.0,,,,
28601,13/04/2021,ALT CAMP,6,1.0,0.0,,,,
28642,13/04/2021,MARESME,68,1.0,0.0,1.0,1.0,0.0,0.0
28619,13/04/2021,BAIX EMPORDA,14,0.0,1.0,1.0,0.0,1.0,0.0
28620,13/04/2021,BAIX LLOBREGAT,87,1.0,0.0,1.0,1.0,0.0,0.0
28612,13/04/2021,BAGES,33,1.0,0.0,,,,
28622,13/04/2021,BAIX PENEDES,4,1.0,0.0,,,,
28621,13/04/2021,BAIX LLOBREGAT,84,0.0,1.0,1.0,1.0,0.0,0.0
28639,13/04/2021,GARROTXA,9,0.0,1.0,,,,
28638,13/04/2021,GARROTXA,8,1.0,0.0,,,,
28637,13/04/2021,GARRIGUES,4,0.0,1.0,,,,
28636,13/04/2021,GARRIGUES,5,1.0,0.0,,,,
28635,13/04/2021,GARRAF,3,0.0,1.0,1.0,0.0,1.0,0.0
28634,13/04/2021,GARRAF,6,1.0,0.0,1.0,0.0,1.0,0.0
28633,13/04/2021,CONCA DE BARBERA,2,0.0,1.0,,,,
28632,13/04/2021,CONCA DE BARBERA,2,1.0,0.0,,,,
28640,13/04/2021,GIRONES,36,1.0,0.0,1.0,0.0,1.0,0.0
28630,13/04/2021,CERDANYA,2,1.0,0.0,,,,
28631,13/04/2021,CERDANYA,2,0.0,1.0,,,,
28624,13/04/2021,BARCELONES,257,1.0,0.0,2.0,1.0,0.0,0.0
28625,13/04/2021,BARCELONES,257,1.0,0.0,3.0,0.0,1.0,0.0
28626,13/04/2021,BARCELONES,256,0.0,1.0,2.0,1.0,0.0,0.0
28623,13/04/2021,BAIX PENEDES,5,0.0,1.0,,,,
28628,13/04/2021,BERGUEDA,2,1.0,0.0,,,,
28629,13/04/2021,BERGUEDA,4,0.0,1.0,,,,
28627,13/04/2021,BARCELONES,256,0.0,1.0,3.0,0.0,1.0,0.0
28738,14/04/2021,PLA D'URGELL,6,1.0,0.0,,,,
28743,14/04/2021,RIBERA D'EBRE,5,1.0,0.0,,,,
28742,14/04/2021,PRIORAT,1,0.0,1.0,,,,
28741,14/04/2021,PLA DE L'ESTANY,3,0.0,1.0,,,,
28740,14/04/2021,PLA DE L'ESTANY,2,1.0,0.0,,,,
28744,14/04/2021,RIBERA D'EBRE,2,0.0,1.0,,,,
28739,14/04/2021,PLA D'URGELL,12,0.0,1.0,,,,
28737,14/04/2021,PALLARS SOBIRA,4,0.0,1.0,,,,
28732,14/04/2021,OSONA,35,1.0,0.0,,,,
28735,14/04/2021,PALLARS JUSSA,8,0.0,1.0,,,,
28734,14/04/2021,PALLARS JUSSA,6,1.0,0.0,,,,
28733,14/04/2021,OSONA,39,0.0,1.0,,,,
28731,14/04/2021,NOGUERA,11,0.0,1.0,,,,
28767,14/04/2021,VALLES ORIENTAL,70,0.0,1.0,,,,
28729,14/04/2021,MONTSIA,3,0.0,1.0,,,,
28728,14/04/2021,MONTSIA,2,1.0,0.0,,,,
28745,14/04/2021,RIPOLLES,3,1.0,0.0,,,,
28736,14/04/2021,PALLARS SOBIRA,2,1.0,0.0,,,,
28746,14/04/2021,RIPOLLES,5,0.0,1.0,,,,
28727,14/04/2021,MOIANÈS,1,1.0,0.0,,,,
28748,14/04/2021,SEGRIA,48,1.0,0.0,,,,
28766,14/04/2021,VALLES ORIENTAL,72,1.0,0.0,,,,
28765,14/04/2021,VALLES OCCIDENTAL,157,0.0,1.0,4.0,0.0,1.0,0.0
28764,14/04/2021,VALLES OCCIDENTAL,157,0.0,1.0,1.0,1.0,0.0,0.0
28763,14/04/2021,VALLES OCCIDENTAL,153,1.0,0.0,4.0,0.0,1.0,0.0
28762,14/04/2021,VALLES OCCIDENTAL,153,1.0,0.0,1.0,1.0,0.0,0.0
28761,14/04/2021,VALL D'ARAN,2,0.0,1.0,,,,
28760,14/04/2021,VALL D'ARAN,6,1.0,0.0,,,,
28759,14/04/2021,URGELL,7,0.0,1.0,,,,
28747,14/04/2021,SEGARRA,2,0.0,1.0,,,,
28758,14/04/2021,URGELL,9,1.0,0.0,,,,
28756,14/04/2021,TERRA ALTA,4,1.0,0.0,,,,
28755,14/04/2021,TARRAGONES,16,0.0,1.0,1.0,1.0,0.0,0.0
28754,14/04/2021,TARRAGONES,27,1.0,0.0,1.0,1.0,0.0,0.0
28753,14/04/2021,SOLSONES,5,0.0,1.0,,,,
28752,14/04/2021,SOLSONES,3,1.0,0.0,,,,
28751,14/04/2021,SELVA,31,0.0,1.0,1.0,0.0,1.0,0.0
28750,14/04/2021,SELVA,25,1.0,0.0,1.0,0.0,1.0,0.0
28749,14/04/2021,SEGRIA,36,0.0,1.0,,,,
28757,14/04/2021,TERRA ALTA,5,0.0,1.0,,,,
28726,14/04/2021,MARESME,60,0.0,1.0,2.0,1.0,0.0,0.0
28730,14/04/2021,NOGUERA,8,1.0,0.0,,,,
28724,14/04/2021,GIRONES,35,0.0,1.0,,,,
28701,14/04/2021,BAIX EMPORDA,16,1.0,0.0,,,,
28700,14/04/2021,BAIX EBRE,3,0.0,1.0,,,,
28699,14/04/2021,BAIX EBRE,1,1.0,0.0,,,,
28698,14/04/2021,BAIX CAMP,20,0.0,1.0,1.0,0.0,1.0,0.0
28697,14/04/2021,BAIX CAMP,23,1.0,0.0,1.0,0.0,1.0,0.0
28696,14/04/2021,BAGES,27,0.0,1.0,2.0,1.0,0.0,0.0
28695,14/04/2021,BAGES,29,1.0,0.0,2.0,1.0,0.0,0.0
28693,14/04/2021,ANOIA,38,1.0,0.0,,,,
28692,14/04/2021,ALT URGELL,7,0.0,1.0,,,,
28691,14/04/2021,ALT URGELL,2,1.0,0.0,,,,
28690,14/04/2021,ALT PENEDES,5,0.0,1.0,1.0,0.0,1.0,0.0
28689,14/04/2021,ALT PENEDES,3,1.0,0.0,1.0,0.0,1.0,0.0
28688,14/04/2021,ALT EMPORDA,23,0.0,1.0,,,,
28687,14/04/2021,ALT EMPORDA,25,1.0,0.0,,,,
28686,14/04/2021,ALT CAMP,3,0.0,1.0,,,,
28685,14/04/2021,ALT CAMP,4,1.0,0.0,,,,
28725,14/04/2021,MARESME,39,1.0,0.0,2.0,1.0,0.0,0.0
28702,14/04/2021,BAIX EMPORDA,29,0.0,1.0,,,,
28703,14/04/2021,BAIX LLOBREGAT,86,1.0,0.0,2.0,1.0,0.0,0.0
28694,14/04/2021,ANOIA,32,0.0,1.0,,,,
28705,14/04/2021,BAIX PENEDES,3,1.0,0.0,,,,
28704,14/04/2021,BAIX LLOBREGAT,75,0.0,1.0,2.0,1.0,0.0,0.0
28722,14/04/2021,GARROTXA,10,0.0,1.0,1.0,0.0,1.0,0.0
28721,14/04/2021,GARROTXA,13,1.0,0.0,1.0,0.0,1.0,0.0
28720,14/04/2021,GARRIGUES,1,0.0,1.0,,,,
28719,14/04/2021,GARRIGUES,2,1.0,0.0,,,,
28718,14/04/2021,GARRAF,5,0.0,1.0,,,,
28717,14/04/2021,GARRAF,7,1.0,0.0,,,,
28716,14/04/2021,CONCA DE BARBERA,1,0.0,1.0,,,,
28715,14/04/2021,CONCA DE BARBERA,3,1.0,0.0,,,,
28723,14/04/2021,GIRONES,28,1.0,0.0,,,,
28706,14/04/2021,BAIX PENEDES,5,0.0,1.0,,,,
28713,14/04/2021,CERDANYA,4,1.0,0.0,,,,
28712,14/04/2021,BERGUEDA,6,0.0,1.0,1.0,0.0,1.0,0.0
28711,14/04/2021,BERGUEDA,8,1.0,0.0,1.0,0.0,1.0,0.0
28710,14/04/2021,BARCELONES,230,0.0,1.0,5.0,0.0,1.0,0.0
28709,14/04/2021,BARCELONES,230,0.0,1.0,1.0,1.0,0.0,0.0
28708,14/04/2021,BARCELONES,270,1.0,0.0,5.0,0.0,1.0,0.0
28707,14/04/2021,BARCELONES,270,1.0,0.0,1.0,1.0,0.0,0.0
28714,14/04/2021,CERDANYA,5,0.0,1.0,,,,
28825,15/04/2021,PLA D'URGELL,12,1.0,0.0,1.0,1.0,0.0,0.0
28826,15/04/2021,PLA D'URGELL,11,0.0,1.0,1.0,1.0,0.0,0.0
28827,15/04/2021,PLA DE L'ESTANY,3,1.0,0.0,,,,
28831,15/04/2021,RIPOLLES,4,1.0,0.0,,,,
28829,15/04/2021,PRIORAT,1,0.0,1.0,,,,
28830,15/04/2021,RIBERA D'EBRE,4,0.0,1.0,,,,
28824,15/04/2021,PALLARS SOBIRA,2,0.0,1.0,,,,
28828,15/04/2021,PLA DE L'ESTANY,1,0.0,1.0,,,,
28823,15/04/2021,PALLARS SOBIRA,6,1.0,0.0,,,,
28818,15/04/2021,NOGUERA,4,0.0,1.0,,,,
28821,15/04/2021,PALLARS JUSSA,5,1.0,0.0,,,,
28820,15/04/2021,OSONA,31,0.0,1.0,,,,
28819,15/04/2021,OSONA,21,1.0,0.0,,,,
28817,15/04/2021,NOGUERA,8,1.0,0.0,,,,
28816,15/04/2021,MONTSIA,6,0.0,1.0,,,,
28815,15/04/2021,MONTSIA,3,1.0,0.0,,,,
28814,15/04/2021,MOIANÈS,1,0.0,1.0,,,,
28813,15/04/2021,MOIANÈS,2,1.0,0.0,,,,
28822,15/04/2021,PALLARS JUSSA,3,0.0,1.0,,,,
28832,15/04/2021,RIPOLLES,4,0.0,1.0,,,,
28854,15/04/2021,VALLES ORIENTAL,54,0.0,1.0,1.0,0.0,1.0,0.0
28834,15/04/2021,SEGARRA,1,0.0,1.0,,,,
28812,15/04/2021,MARESME,40,0.0,1.0,,,,
28852,15/04/2021,VALLES OCCIDENTAL,132,0.0,1.0,4.0,0.0,1.0,0.0
28851,15/04/2021,VALLES OCCIDENTAL,132,0.0,1.0,1.0,1.0,0.0,0.0
28850,15/04/2021,VALLES OCCIDENTAL,125,1.0,0.0,4.0,0.0,1.0,0.0
28849,15/04/2021,VALLES OCCIDENTAL,125,1.0,0.0,1.0,1.0,0.0,0.0
28848,15/04/2021,VALL D'ARAN,3,0.0,1.0,,,,
28847,15/04/2021,VALL D'ARAN,6,1.0,0.0,,,,
28846,15/04/2021,URGELL,7,0.0,1.0,,,,
28845,15/04/2021,URGELL,9,1.0,0.0,,,,
28844,15/04/2021,TERRA ALTA,3,0.0,1.0,,,,
28843,15/04/2021,TERRA ALTA,2,1.0,0.0,,,,
28842,15/04/2021,TARRAGONES,18,0.0,1.0,,,,
28841,15/04/2021,TARRAGONES,17,1.0,0.0,,,,
28840,15/04/2021,SOLSONES,4,0.0,1.0,,,,
28839,15/04/2021,SOLSONES,2,1.0,0.0,,,,
28838,15/04/2021,SELVA,24,0.0,1.0,,,,
28837,15/04/2021,SELVA,32,1.0,0.0,,,,
28836,15/04/2021,SEGRIA,47,0.0,1.0,,,,
28835,15/04/2021,SEGRIA,42,1.0,0.0,,,,
28833,15/04/2021,SEGARRA,2,1.0,0.0,,,,
28811,15/04/2021,MARESME,37,1.0,0.0,,,,
28853,15/04/2021,VALLES ORIENTAL,49,1.0,0.0,1.0,0.0,1.0,0.0
28809,15/04/2021,GIRONES,45,1.0,0.0,,,,
28785,15/04/2021,BAIX EBRE,7,1.0,0.0,,,,
28784,15/04/2021,BAIX CAMP,22,0.0,1.0,,,,
28783,15/04/2021,BAIX CAMP,30,1.0,0.0,,,,
28782,15/04/2021,BAGES,28,0.0,1.0,1.0,0.0,1.0,0.0
28781,15/04/2021,BAGES,28,0.0,1.0,1.0,1.0,0.0,0.0
28780,15/04/2021,BAGES,36,1.0,0.0,1.0,0.0,1.0,0.0
28779,15/04/2021,BAGES,36,1.0,0.0,1.0,1.0,0.0,0.0
28777,15/04/2021,ANOIA,25,1.0,0.0,,,,
28786,15/04/2021,BAIX EBRE,5,0.0,1.0,,,,
