Data defunció,Codi Comarca,Comarca,Codi Sexe,Sexe,Nombre defuncions
21/10/2020,11,BAIX LLOBREGAT,1,Dona,1
21/10/2020,11,BAIX LLOBREGAT,0,Home,1
21/10/2020,12,BAIX PENEDES,0,Home,2
21/10/2020,13,BARCELONES,1,Dona,5
21/10/2020,13,BARCELONES,0,Home,3
21/10/2020,17,GARRAF,1,Dona,1
21/10/2020,21,MARESME,1,Dona,1
21/10/2020,21,MARESME,0,Home,2
21/10/2020,24,OSONA,1,Dona,1
21/10/2020,31,RIPOLLES,0,Home,1
21/10/2020,33,SEGRIA,1,Dona,1
21/10/2020,36,TARRAGONES,0,Home,1
21/10/2020,36,TARRAGONES,1,Dona,1
21/10/2020,40,VALLES OCCIDENTAL,0,Home,1
21/10/2020,40,VALLES OCCIDENTAL,1,Dona,4
21/10/2020,41,VALLES ORIENTAL,0,Home,1
20/10/2020,07,BAGES,1,Dona,1
20/10/2020,11,BAIX LLOBREGAT,1,Dona,1
20/10/2020,11,BAIX LLOBREGAT,0,Home,2
20/10/2020,13,BARCELONES,1,Dona,5
20/10/2020,13,BARCELONES,0,Home,9
20/10/2020,14,BERGUEDA,1,Dona,1
20/10/2020,21,MARESME,0,Home,2
20/10/2020,27,PLA D'URGELL,1,Dona,1
20/10/2020,29,PRIORAT,1,Dona,1
20/10/2020,37,TERRA ALTA,1,Dona,1
20/10/2020,40,VALLES OCCIDENTAL,0,Home,1
19/10/2020,06,ANOIA,1,Dona,1
19/10/2020,11,BAIX LLOBREGAT,1,Dona,3
19/10/2020,11,BAIX LLOBREGAT,0,Home,1
19/10/2020,12,BAIX PENEDES,0,Home,1
19/10/2020,13,BARCELONES,0,Home,1
19/10/2020,13,BARCELONES,1,Dona,3
19/10/2020,18,GARRIGUES,1,Dona,1
19/10/2020,20,GIRONES,0,Home,1
19/10/2020,21,MARESME,0,Home,1
19/10/2020,22,MONTSIA,1,Dona,1
19/10/2020,24,OSONA,1,Dona,1
19/10/2020,24,OSONA,0,Home,1
19/10/2020,28,PLA DE L'ESTANY,0,Home,1
19/10/2020,28,PLA DE L'ESTANY,1,Dona,1
19/10/2020,29,PRIORAT,1,Dona,5
19/10/2020,29,PRIORAT,0,Home,2
19/10/2020,31,RIPOLLES,1,Dona,1
19/10/2020,33,SEGRIA,1,Dona,1
19/10/2020,33,SEGRIA,0,Home,2
19/10/2020,36,TARRAGONES,1,Dona,1
19/10/2020,40,VALLES OCCIDENTAL,0,Home,3
19/10/2020,41,VALLES ORIENTAL,1,Dona,1
19/10/2020,41,VALLES ORIENTAL,0,Home,3
18/10/2020,02,ALT EMPORDA,0,Home,1
18/10/2020,04,ALT URGELL,1,Dona,1
18/10/2020,11,BAIX LLOBREGAT,0,Home,1
18/10/2020,11,BAIX LLOBREGAT,1,Dona,1
18/10/2020,12,BAIX PENEDES,1,Dona,1
18/10/2020,13,BARCELONES,1,Dona,1
18/10/2020,13,BARCELONES,0,Home,9
18/10/2020,17,GARRAF,0,Home,2
18/10/2020,21,MARESME,0,Home,1
18/10/2020,32,SEGARRA,1,Dona,1
18/10/2020,40,VALLES OCCIDENTAL,0,Home,1
18/10/2020,40,VALLES OCCIDENTAL,1,Dona,2
18/10/2020,41,VALLES ORIENTAL,0,Home,1
18/10/2020,41,VALLES ORIENTAL,1,Dona,1
17/10/2020,03,ALT PENEDES,0,Home,1
17/10/2020,04,ALT URGELL,0,Home,1
17/10/2020,04,ALT URGELL,1,Dona,1
17/10/2020,06,ANOIA,0,Home,1
17/10/2020,08,BAIX CAMP,0,Home,1
17/10/2020,11,BAIX LLOBREGAT,1,Dona,2
17/10/2020,11,BAIX LLOBREGAT,0,Home,2
17/10/2020,13,BARCELONES,1,Dona,4
17/10/2020,13,BARCELONES,0,Home,4
17/10/2020,17,GARRAF,1,Dona,1
17/10/2020,19,GARROTXA,0,Home,1
17/10/2020,21,MARESME,1,Dona,1
17/10/2020,00,No classificat,,No classifcat,1
17/10/2020,29,PRIORAT,1,Dona,1
17/10/2020,36,TARRAGONES,1,Dona,1
17/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
17/10/2020,40,VALLES OCCIDENTAL,0,Home,2
17/10/2020,41,VALLES ORIENTAL,1,Dona,1
17/10/2020,41,VALLES ORIENTAL,0,Home,2
16/10/2020,02,ALT EMPORDA,1,Dona,1
16/10/2020,11,BAIX LLOBREGAT,0,Home,1
16/10/2020,12,BAIX PENEDES,0,Home,1
16/10/2020,13,BARCELONES,0,Home,8
16/10/2020,13,BARCELONES,1,Dona,4
16/10/2020,20,GIRONES,1,Dona,1
16/10/2020,21,MARESME,0,Home,1
16/10/2020,29,PRIORAT,0,Home,2
16/10/2020,29,PRIORAT,1,Dona,1
16/10/2020,34,SELVA,0,Home,2
16/10/2020,36,TARRAGONES,0,Home,1
16/10/2020,36,TARRAGONES,1,Dona,1
16/10/2020,38,URGELL,1,Dona,1
16/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
16/10/2020,40,VALLES OCCIDENTAL,0,Home,1
16/10/2020,41,VALLES ORIENTAL,0,Home,1
15/10/2020,11,BAIX LLOBREGAT,1,Dona,1
15/10/2020,11,BAIX LLOBREGAT,0,Home,1
15/10/2020,13,BARCELONES,1,Dona,4
15/10/2020,13,BARCELONES,0,Home,4
15/10/2020,17,GARRAF,0,Home,1
15/10/2020,29,PRIORAT,1,Dona,3
15/10/2020,29,PRIORAT,0,Home,1
15/10/2020,34,SELVA,1,Dona,1
15/10/2020,40,VALLES OCCIDENTAL,1,Dona,2
15/10/2020,40,VALLES OCCIDENTAL,0,Home,3
15/10/2020,41,VALLES ORIENTAL,1,Dona,1
15/10/2020,41,VALLES ORIENTAL,0,Home,1
14/10/2020,10,BAIX EMPORDA,1,Dona,1
14/10/2020,11,BAIX LLOBREGAT,1,Dona,1
14/10/2020,13,BARCELONES,0,Home,3
14/10/2020,13,BARCELONES,1,Dona,1
14/10/2020,17,GARRAF,1,Dona,1
14/10/2020,21,MARESME,0,Home,1
14/10/2020,21,MARESME,1,Dona,1
14/10/2020,24,OSONA,1,Dona,1
14/10/2020,36,TARRAGONES,0,Home,1
14/10/2020,36,TARRAGONES,1,Dona,1
14/10/2020,40,VALLES OCCIDENTAL,0,Home,2
13/10/2020,11,BAIX LLOBREGAT,0,Home,2
13/10/2020,13,BARCELONES,1,Dona,3
13/10/2020,13,BARCELONES,0,Home,3
13/10/2020,17,GARRAF,1,Dona,1
13/10/2020,19,GARROTXA,1,Dona,1
13/10/2020,19,GARROTXA,0,Home,1
13/10/2020,20,GIRONES,0,Home,1
13/10/2020,29,PRIORAT,0,Home,2
13/10/2020,33,SEGRIA,1,Dona,1
13/10/2020,40,VALLES OCCIDENTAL,0,Home,2
12/10/2020,06,ANOIA,0,Home,1
12/10/2020,07,BAGES,1,Dona,1
12/10/2020,10,BAIX EMPORDA,1,Dona,2
12/10/2020,13,BARCELONES,0,Home,3
12/10/2020,13,BARCELONES,1,Dona,4
12/10/2020,17,GARRAF,1,Dona,1
12/10/2020,20,GIRONES,0,Home,1
12/10/2020,28,PLA DE L'ESTANY,1,Dona,1
12/10/2020,34,SELVA,0,Home,1
12/10/2020,36,TARRAGONES,0,Home,1
12/10/2020,38,URGELL,0,Home,1
12/10/2020,40,VALLES OCCIDENTAL,0,Home,1
12/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
12/10/2020,41,VALLES ORIENTAL,0,Home,1
11/10/2020,07,BAGES,0,Home,1
11/10/2020,10,BAIX EMPORDA,1,Dona,1
11/10/2020,11,BAIX LLOBREGAT,0,Home,2
11/10/2020,11,BAIX LLOBREGAT,1,Dona,3
11/10/2020,13,BARCELONES,0,Home,4
11/10/2020,13,BARCELONES,1,Dona,4
11/10/2020,17,GARRAF,1,Dona,1
11/10/2020,29,PRIORAT,1,Dona,1
11/10/2020,29,PRIORAT,0,Home,1
11/10/2020,40,VALLES OCCIDENTAL,0,Home,1
11/10/2020,40,VALLES OCCIDENTAL,1,Dona,2
10/10/2020,07,BAGES,1,Dona,1
10/10/2020,10,BAIX EMPORDA,0,Home,1
10/10/2020,11,BAIX LLOBREGAT,0,Home,1
10/10/2020,13,BARCELONES,1,Dona,4
10/10/2020,13,BARCELONES,0,Home,2
10/10/2020,20,GIRONES,0,Home,1
10/10/2020,21,MARESME,0,Home,1
10/10/2020,00,No classificat,,No classifcat,1
10/10/2020,23,NOGUERA,1,Dona,1
10/10/2020,29,PRIORAT,1,Dona,3
10/10/2020,33,SEGRIA,0,Home,1
10/10/2020,33,SEGRIA,1,Dona,2
10/10/2020,40,VALLES OCCIDENTAL,0,Home,1
10/10/2020,40,VALLES OCCIDENTAL,1,Dona,2
09/10/2020,11,BAIX LLOBREGAT,0,Home,2
09/10/2020,11,BAIX LLOBREGAT,1,Dona,1
09/10/2020,12,BAIX PENEDES,0,Home,1
09/10/2020,13,BARCELONES,0,Home,3
09/10/2020,13,BARCELONES,1,Dona,3
09/10/2020,17,GARRAF,1,Dona,1
09/10/2020,21,MARESME,1,Dona,1
09/10/2020,00,No classificat,,No classifcat,1
09/10/2020,28,PLA DE L'ESTANY,0,Home,1
09/10/2020,27,PLA D'URGELL,0,Home,1
09/10/2020,34,SELVA,0,Home,1
09/10/2020,36,TARRAGONES,1,Dona,1
09/10/2020,38,URGELL,0,Home,1
09/10/2020,41,VALLES ORIENTAL,1,Dona,1
09/10/2020,41,VALLES ORIENTAL,0,Home,2
08/10/2020,08,BAIX CAMP,1,Dona,1
08/10/2020,12,BAIX PENEDES,1,Dona,2
08/10/2020,13,BARCELONES,0,Home,1
08/10/2020,13,BARCELONES,1,Dona,3
08/10/2020,17,GARRAF,0,Home,1
08/10/2020,17,GARRAF,1,Dona,1
08/10/2020,20,GIRONES,1,Dona,1
08/10/2020,28,PLA DE L'ESTANY,1,Dona,2
08/10/2020,29,PRIORAT,0,Home,1
08/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
08/10/2020,41,VALLES ORIENTAL,1,Dona,1
07/10/2020,07,BAGES,1,Dona,1
07/10/2020,10,BAIX EMPORDA,0,Home,1
07/10/2020,11,BAIX LLOBREGAT,0,Home,1
07/10/2020,11,BAIX LLOBREGAT,1,Dona,1
07/10/2020,13,BARCELONES,1,Dona,1
07/10/2020,24,OSONA,0,Home,1
07/10/2020,29,PRIORAT,1,Dona,1
07/10/2020,34,SELVA,1,Dona,1
07/10/2020,34,SELVA,0,Home,1
07/10/2020,36,TARRAGONES,1,Dona,1
07/10/2020,40,VALLES OCCIDENTAL,0,Home,1
07/10/2020,41,VALLES ORIENTAL,0,Home,1
06/10/2020,03,ALT PENEDES,0,Home,1
06/10/2020,07,BAGES,0,Home,1
06/10/2020,12,BAIX PENEDES,1,Dona,1
06/10/2020,13,BARCELONES,1,Dona,1
06/10/2020,13,BARCELONES,0,Home,1
06/10/2020,17,GARRAF,1,Dona,1
06/10/2020,21,MARESME,1,Dona,1
06/10/2020,28,PLA DE L'ESTANY,0,Home,1
06/10/2020,29,PRIORAT,0,Home,1
06/10/2020,33,SEGRIA,1,Dona,1
06/10/2020,36,TARRAGONES,1,Dona,1
06/10/2020,40,VALLES OCCIDENTAL,0,Home,2
06/10/2020,40,VALLES OCCIDENTAL,1,Dona,2
06/10/2020,41,VALLES ORIENTAL,1,Dona,2
06/10/2020,41,VALLES ORIENTAL,0,Home,1
05/10/2020,02,ALT EMPORDA,0,Home,1
05/10/2020,07,BAGES,1,Dona,1
05/10/2020,11,BAIX LLOBREGAT,0,Home,1
05/10/2020,11,BAIX LLOBREGAT,1,Dona,1
05/10/2020,12,BAIX PENEDES,0,Home,1
05/10/2020,13,BARCELONES,1,Dona,2
05/10/2020,18,GARRIGUES,0,Home,1
05/10/2020,29,PRIORAT,1,Dona,1
05/10/2020,40,VALLES OCCIDENTAL,0,Home,1
05/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
05/10/2020,41,VALLES ORIENTAL,1,Dona,1
04/10/2020,08,BAIX CAMP,0,Home,1
04/10/2020,11,BAIX LLOBREGAT,1,Dona,1
04/10/2020,11,BAIX LLOBREGAT,0,Home,1
04/10/2020,13,BARCELONES,1,Dona,2
04/10/2020,13,BARCELONES,0,Home,4
04/10/2020,21,MARESME,0,Home,1
04/10/2020,28,PLA DE L'ESTANY,1,Dona,1
04/10/2020,29,PRIORAT,1,Dona,1
04/10/2020,37,TERRA ALTA,0,Home,1
04/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
04/10/2020,40,VALLES OCCIDENTAL,0,Home,2
03/10/2020,10,BAIX EMPORDA,1,Dona,1
03/10/2020,13,BARCELONES,1,Dona,2
03/10/2020,13,BARCELONES,0,Home,2
03/10/2020,20,GIRONES,0,Home,1
03/10/2020,21,MARESME,1,Dona,1
03/10/2020,40,VALLES OCCIDENTAL,0,Home,1
02/10/2020,07,BAGES,1,Dona,1
02/10/2020,13,BARCELONES,0,Home,3
02/10/2020,20,GIRONES,0,Home,1
02/10/2020,21,MARESME,1,Dona,1
02/10/2020,31,RIPOLLES,0,Home,1
02/10/2020,33,SEGRIA,0,Home,1
02/10/2020,36,TARRAGONES,1,Dona,1
02/10/2020,38,URGELL,1,Dona,1
02/10/2020,40,VALLES OCCIDENTAL,0,Home,1
02/10/2020,41,VALLES ORIENTAL,1,Dona,1
01/10/2020,03,ALT PENEDES,0,Home,1
01/10/2020,11,BAIX LLOBREGAT,0,Home,1
01/10/2020,12,BAIX PENEDES,0,Home,1
01/10/2020,13,BARCELONES,0,Home,2
01/10/2020,14,BERGUEDA,1,Dona,1
01/10/2020,28,PLA DE L'ESTANY,0,Home,2
01/10/2020,29,PRIORAT,1,Dona,1
01/10/2020,34,SELVA,0,Home,1
01/10/2020,34,SELVA,1,Dona,1
01/10/2020,40,VALLES OCCIDENTAL,1,Dona,1
01/10/2020,40,VALLES OCCIDENTAL,0,Home,1
01/10/2020,41,VALLES ORIENTAL,1,Dona,1
30/09/2020,07,BAGES,0,Home,1
30/09/2020,13,BARCELONES,1,Dona,4
30/09/2020,13,BARCELONES,0,Home,4
30/09/2020,15,CERDANYA,0,Home,1
30/09/2020,21,MARESME,1,Dona,1
30/09/2020,23,NOGUERA,1,Dona,1
30/09/2020,28,PLA DE L'ESTANY,1,Dona,1
30/09/2020,28,PLA DE L'ESTANY,0,Home,1
30/09/2020,36,TARRAGONES,1,Dona,1
30/09/2020,40,VALLES OCCIDENTAL,0,Home,4
29/09/2020,02,ALT EMPORDA,0,Home,1
29/09/2020,11,BAIX LLOBREGAT,1,Dona,2
29/09/2020,11,BAIX LLOBREGAT,0,Home,1
29/09/2020,13,BARCELONES,0,Home,2
29/09/2020,13,BARCELONES,1,Dona,7
29/09/2020,21,MARESME,0,Home,1
29/09/2020,25,PALLARS JUSSA,0,Home,1
29/09/2020,28,PLA DE L'ESTANY,1,Dona,1
29/09/2020,29,PRIORAT,0,Home,1
29/09/2020,40,VALLES OCCIDENTAL,1,Dona,2
29/09/2020,41,VALLES ORIENTAL,0,Home,1
28/09/2020,02,ALT EMPORDA,1,Dona,1
28/09/2020,11,BAIX LLOBREGAT,0,Home,1
28/09/2020,13,BARCELONES,0,Home,2
28/09/2020,13,BARCELONES,1,Dona,3
28/09/2020,15,CERDANYA,0,Home,1
28/09/2020,20,GIRONES,1,Dona,1
28/09/2020,24,OSONA,1,Dona,1
28/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
27/09/2020,13,BARCELONES,1,Dona,2
27/09/2020,13,BARCELONES,0,Home,3
27/09/2020,15,CERDANYA,1,Dona,1
27/09/2020,16,CONCA DE BARBERA,0,Home,1
27/09/2020,17,GARRAF,0,Home,1
27/09/2020,21,MARESME,0,Home,3
27/09/2020,31,RIPOLLES,0,Home,1
27/09/2020,33,SEGRIA,0,Home,1
27/09/2020,40,VALLES OCCIDENTAL,0,Home,1
27/09/2020,40,VALLES OCCIDENTAL,1,Dona,2
27/09/2020,41,VALLES ORIENTAL,1,Dona,1
27/09/2020,41,VALLES ORIENTAL,0,Home,1
26/09/2020,13,BARCELONES,0,Home,1
26/09/2020,21,MARESME,0,Home,1
26/09/2020,28,PLA DE L'ESTANY,0,Home,1
26/09/2020,27,PLA D'URGELL,0,Home,1
26/09/2020,33,SEGRIA,1,Dona,1
26/09/2020,36,TARRAGONES,1,Dona,1
25/09/2020,11,BAIX LLOBREGAT,0,Home,1
25/09/2020,11,BAIX LLOBREGAT,1,Dona,2
25/09/2020,13,BARCELONES,0,Home,2
25/09/2020,15,CERDANYA,1,Dona,1
25/09/2020,21,MARESME,1,Dona,1
25/09/2020,21,MARESME,0,Home,1
25/09/2020,24,OSONA,1,Dona,1
25/09/2020,28,PLA DE L'ESTANY,0,Home,1
25/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
25/09/2020,41,VALLES ORIENTAL,0,Home,2
24/09/2020,11,BAIX LLOBREGAT,1,Dona,1
24/09/2020,13,BARCELONES,0,Home,1
24/09/2020,13,BARCELONES,1,Dona,1
24/09/2020,15,CERDANYA,0,Home,2
24/09/2020,20,GIRONES,1,Dona,2
24/09/2020,21,MARESME,1,Dona,1
24/09/2020,28,PLA DE L'ESTANY,1,Dona,1
24/09/2020,29,PRIORAT,0,Home,1
24/09/2020,33,SEGRIA,0,Home,1
24/09/2020,34,SELVA,0,Home,2
24/09/2020,35,SOLSONES,1,Dona,1
24/09/2020,36,TARRAGONES,1,Dona,1
24/09/2020,40,VALLES OCCIDENTAL,1,Dona,2
24/09/2020,40,VALLES OCCIDENTAL,0,Home,1
23/09/2020,08,BAIX CAMP,0,Home,1
23/09/2020,12,BAIX PENEDES,0,Home,1
23/09/2020,13,BARCELONES,0,Home,2
23/09/2020,13,BARCELONES,1,Dona,1
23/09/2020,19,GARROTXA,1,Dona,1
23/09/2020,20,GIRONES,1,Dona,1
23/09/2020,38,URGELL,1,Dona,1
23/09/2020,40,VALLES OCCIDENTAL,0,Home,1
23/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
23/09/2020,41,VALLES ORIENTAL,1,Dona,1
22/09/2020,08,BAIX CAMP,0,Home,1
22/09/2020,20,GIRONES,1,Dona,1
22/09/2020,28,PLA DE L'ESTANY,1,Dona,1
22/09/2020,28,PLA DE L'ESTANY,0,Home,1
22/09/2020,40,VALLES OCCIDENTAL,1,Dona,2
21/09/2020,02,ALT EMPORDA,0,Home,1
21/09/2020,06,ANOIA,0,Home,1
21/09/2020,11,BAIX LLOBREGAT,0,Home,2
21/09/2020,12,BAIX PENEDES,1,Dona,1
21/09/2020,13,BARCELONES,0,Home,3
21/09/2020,13,BARCELONES,1,Dona,2
21/09/2020,19,GARROTXA,0,Home,1
21/09/2020,20,GIRONES,1,Dona,1
21/09/2020,34,SELVA,0,Home,1
21/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
21/09/2020,41,VALLES ORIENTAL,1,Dona,1
21/09/2020,41,VALLES ORIENTAL,0,Home,1
20/09/2020,02,ALT EMPORDA,0,Home,1
20/09/2020,11,BAIX LLOBREGAT,0,Home,1
20/09/2020,13,BARCELONES,0,Home,2
20/09/2020,21,MARESME,0,Home,1
20/09/2020,24,OSONA,0,Home,1
20/09/2020,41,VALLES ORIENTAL,0,Home,1
19/09/2020,11,BAIX LLOBREGAT,0,Home,1
19/09/2020,11,BAIX LLOBREGAT,1,Dona,1
19/09/2020,13,BARCELONES,0,Home,2
19/09/2020,13,BARCELONES,1,Dona,1
19/09/2020,19,GARROTXA,0,Home,1
19/09/2020,19,GARROTXA,1,Dona,1
19/09/2020,21,MARESME,0,Home,1
19/09/2020,28,PLA DE L'ESTANY,1,Dona,1
19/09/2020,33,SEGRIA,1,Dona,1
19/09/2020,36,TARRAGONES,0,Home,1
19/09/2020,40,VALLES OCCIDENTAL,0,Home,1
19/09/2020,41,VALLES ORIENTAL,0,Home,1
19/09/2020,41,VALLES ORIENTAL,1,Dona,1
18/09/2020,10,BAIX EMPORDA,1,Dona,1
18/09/2020,10,BAIX EMPORDA,0,Home,1
18/09/2020,13,BARCELONES,0,Home,3
18/09/2020,13,BARCELONES,1,Dona,1
18/09/2020,28,PLA DE L'ESTANY,1,Dona,1
18/09/2020,31,RIPOLLES,0,Home,1
18/09/2020,33,SEGRIA,0,Home,1
18/09/2020,40,VALLES OCCIDENTAL,0,Home,1
18/09/2020,41,VALLES ORIENTAL,0,Home,1
17/09/2020,11,BAIX LLOBREGAT,1,Dona,2
17/09/2020,13,BARCELONES,0,Home,5
17/09/2020,17,GARRAF,1,Dona,1
17/09/2020,20,GIRONES,1,Dona,1
17/09/2020,34,SELVA,1,Dona,1
17/09/2020,40,VALLES OCCIDENTAL,0,Home,4
16/09/2020,07,BAGES,0,Home,1
16/09/2020,08,BAIX CAMP,0,Home,1
16/09/2020,11,BAIX LLOBREGAT,0,Home,2
16/09/2020,13,BARCELONES,0,Home,4
16/09/2020,21,MARESME,0,Home,1
16/09/2020,33,SEGRIA,0,Home,1
16/09/2020,34,SELVA,0,Home,1
16/09/2020,36,TARRAGONES,0,Home,1
16/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
16/09/2020,41,VALLES ORIENTAL,0,Home,1
16/09/2020,41,VALLES ORIENTAL,1,Dona,1
15/09/2020,08,BAIX CAMP,1,Dona,1
15/09/2020,10,BAIX EMPORDA,0,Home,1
15/09/2020,13,BARCELONES,1,Dona,3
15/09/2020,13,BARCELONES,0,Home,1
15/09/2020,33,SEGRIA,0,Home,1
15/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
15/09/2020,40,VALLES OCCIDENTAL,0,Home,1
15/09/2020,41,VALLES ORIENTAL,1,Dona,1
14/09/2020,08,BAIX CAMP,0,Home,1
14/09/2020,11,BAIX LLOBREGAT,0,Home,1
14/09/2020,11,BAIX LLOBREGAT,1,Dona,1
14/09/2020,13,BARCELONES,1,Dona,3
14/09/2020,13,BARCELONES,0,Home,1
14/09/2020,19,GARROTXA,1,Dona,1
14/09/2020,24,OSONA,1,Dona,1
14/09/2020,28,PLA DE L'ESTANY,0,Home,1
14/09/2020,40,VALLES OCCIDENTAL,0,Home,2
14/09/2020,40,VALLES OCCIDENTAL,1,Dona,2
14/09/2020,41,VALLES ORIENTAL,1,Dona,1
14/09/2020,41,VALLES ORIENTAL,0,Home,1
13/09/2020,02,ALT EMPORDA,1,Dona,1
13/09/2020,13,BARCELONES,0,Home,3
13/09/2020,21,MARESME,0,Home,2
13/09/2020,34,SELVA,0,Home,1
13/09/2020,41,VALLES ORIENTAL,0,Home,1
12/09/2020,13,BARCELONES,0,Home,3
12/09/2020,40,VALLES OCCIDENTAL,0,Home,1
12/09/2020,41,VALLES ORIENTAL,0,Home,1
11/09/2020,13,BARCELONES,1,Dona,1
11/09/2020,13,BARCELONES,0,Home,3
11/09/2020,21,MARESME,0,Home,2
11/09/2020,40,VALLES OCCIDENTAL,0,Home,1
10/09/2020,11,BAIX LLOBREGAT,0,Home,1
10/09/2020,12,BAIX PENEDES,1,Dona,1
10/09/2020,13,BARCELONES,0,Home,4
10/09/2020,13,BARCELONES,1,Dona,1
10/09/2020,17,GARRAF,1,Dona,1
10/09/2020,19,GARROTXA,1,Dona,1
10/09/2020,23,NOGUERA,1,Dona,1
10/09/2020,24,OSONA,1,Dona,1
10/09/2020,36,TARRAGONES,0,Home,1
10/09/2020,41,VALLES ORIENTAL,0,Home,2
10/09/2020,41,VALLES ORIENTAL,1,Dona,1
09/09/2020,01,ALT CAMP,0,Home,1
09/09/2020,08,BAIX CAMP,0,Home,1
09/09/2020,13,BARCELONES,0,Home,4
09/09/2020,19,GARROTXA,1,Dona,1
09/09/2020,33,SEGRIA,0,Home,1
09/09/2020,34,SELVA,0,Home,1
09/09/2020,36,TARRAGONES,1,Dona,1
09/09/2020,40,VALLES OCCIDENTAL,0,Home,1
09/09/2020,41,VALLES ORIENTAL,1,Dona,1
09/09/2020,41,VALLES ORIENTAL,0,Home,1
08/09/2020,08,BAIX CAMP,1,Dona,1
08/09/2020,08,BAIX CAMP,0,Home,3
08/09/2020,11,BAIX LLOBREGAT,1,Dona,1
08/09/2020,13,BARCELONES,1,Dona,1
08/09/2020,13,BARCELONES,0,Home,3
08/09/2020,34,SELVA,0,Home,1
07/09/2020,11,BAIX LLOBREGAT,1,Dona,1
07/09/2020,13,BARCELONES,0,Home,3
07/09/2020,13,BARCELONES,1,Dona,1
07/09/2020,19,GARROTXA,1,Dona,1
07/09/2020,21,MARESME,1,Dona,1
07/09/2020,33,SEGRIA,0,Home,1
07/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
06/09/2020,11,BAIX LLOBREGAT,1,Dona,1
06/09/2020,13,BARCELONES,0,Home,4
06/09/2020,13,BARCELONES,1,Dona,3
06/09/2020,41,VALLES ORIENTAL,0,Home,1
06/09/2020,41,VALLES ORIENTAL,1,Dona,1
05/09/2020,08,BAIX CAMP,1,Dona,1
05/09/2020,08,BAIX CAMP,0,Home,1
05/09/2020,11,BAIX LLOBREGAT,0,Home,1
05/09/2020,13,BARCELONES,0,Home,1
05/09/2020,13,BARCELONES,1,Dona,3
05/09/2020,33,SEGRIA,0,Home,1
05/09/2020,40,VALLES OCCIDENTAL,0,Home,1
05/09/2020,41,VALLES ORIENTAL,0,Home,1
04/09/2020,13,BARCELONES,0,Home,5
04/09/2020,13,BARCELONES,1,Dona,4
04/09/2020,20,GIRONES,1,Dona,1
04/09/2020,21,MARESME,0,Home,2
04/09/2020,33,SEGRIA,1,Dona,1
03/09/2020,08,BAIX CAMP,1,Dona,1
03/09/2020,13,BARCELONES,0,Home,2
03/09/2020,13,BARCELONES,1,Dona,5
03/09/2020,21,MARESME,0,Home,3
03/09/2020,23,NOGUERA,1,Dona,1
03/09/2020,41,VALLES ORIENTAL,1,Dona,1
02/09/2020,02,ALT EMPORDA,0,Home,1
02/09/2020,13,BARCELONES,1,Dona,2
02/09/2020,13,BARCELONES,0,Home,3
02/09/2020,38,URGELL,1,Dona,1
02/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
02/09/2020,40,VALLES OCCIDENTAL,0,Home,1
02/09/2020,41,VALLES ORIENTAL,0,Home,1
01/09/2020,07,BAGES,0,Home,1
01/09/2020,08,BAIX CAMP,0,Home,1
01/09/2020,10,BAIX EMPORDA,0,Home,1
01/09/2020,11,BAIX LLOBREGAT,0,Home,1
01/09/2020,12,BAIX PENEDES,0,Home,1
01/09/2020,13,BARCELONES,1,Dona,4
01/09/2020,13,BARCELONES,0,Home,5
01/09/2020,33,SEGRIA,0,Home,1
01/09/2020,40,VALLES OCCIDENTAL,1,Dona,1
31/08/2020,13,BARCELONES,1,Dona,3
31/08/2020,33,SEGRIA,0,Home,2
31/08/2020,34,SELVA,0,Home,1
31/08/2020,40,VALLES OCCIDENTAL,1,Dona,1
31/08/2020,41,VALLES ORIENTAL,0,Home,1
30/08/2020,11,BAIX LLOBREGAT,1,Dona,1
30/08/2020,13,BARCELONES,1,Dona,5
30/08/2020,40,VALLES OCCIDENTAL,0,Home,2
30/08/2020,40,VALLES OCCIDENTAL,1,Dona,2
30/08/2020,41,VALLES ORIENTAL,1,Dona,1
29/08/2020,11,BAIX LLOBREGAT,1,Dona,1
29/08/2020,13,BARCELONES,0,Home,1
29/08/2020,13,BARCELONES,1,Dona,1
29/08/2020,21,MARESME,0,Home,1
29/08/2020,40,VALLES OCCIDENTAL,0,Home,1
29/08/2020,41,VALLES ORIENTAL,0,Home,1
28/08/2020,07,BAGES,0,Home,1
28/08/2020,13,BARCELONES,1,Dona,2
28/08/2020,13,BARCELONES,0,Home,2
28/08/2020,33,SEGRIA,0,Home,2
28/08/2020,40,VALLES OCCIDENTAL,1,Dona,3
28/08/2020,40,VALLES OCCIDENTAL,0,Home,1
27/08/2020,13,BARCELONES,1,Dona,4
